market,symbol,holder_name,holding_pct,rank
us,BMRC,"BlackRock Institutional Trust Company, N.A.",6.7628,1
us,BMRC,"Dimensional Fund Advisors, L.P.",4.9591,2
us,BMRC,AllianceBernstein L.P.,4.0764,3
us,BMRC,"Vanguard Capital Management, LLC",3.9696,4
us,BMRC,"Wellington Management Company, LLP",3.9037,5
us,BMRC,"Holdco Asset Management, LP",3.1156,6
us,BMRC,Manulife Investment Management (North America) Limited,2.7799,7
us,BMRC,"Geode Capital Management, L.L.C.",2.3832,8
us,BMRC,Columbia Threadneedle Investments (US),2.3568,9
us,BMRC,State Street Investment Management (US),2.1001,10
us,BMRC,"Hotchkis and Wiley Capital Management, LLC",1.6688,11
us,BMRC,"Two Sigma Investments, LP",1.5481,12
us,BMRC,"Heartland Advisors, Inc.",1.5442,13
us,BMRC,"UBS Financial Services, Inc.",1.2334,14
us,BMRC,Myers (Timothy D),1.006,15
us,BMRC,Parametric Portfolio Associates LLC,0.9791,16
us,BMRC,"BlackRock Financial Management, Inc.",0.9451,17
us,BMRC,Sklar (Joel),0.7756,18
us,BMRC,"Charles Schwab Investment Management, Inc.",0.7745,19
us,BMRC,Kennedy Capital Management LLC,0.7615,20
us,BMRN,"BlackRock Institutional Trust Company, N.A.",8.66,1
us,BMRN,Dodge & Cox,7.5338,2
us,BMRN,PRIMECAP Management Company,7.3436,3
us,BMRN,"Vanguard Capital Management, LLC",4.4717,4
us,BMRN,"Vanguard Portfolio Management, LLC",4.2934,5
us,BMRN,Norges Bank Investment Management (NBIM),3.8964,6
us,BMRN,State Street Investment Management (US),3.7743,7
us,BMRN,"AQR Capital Management, LLC",3.4596,8
us,BMRN,Viking Global Investors LP,3.1233,9
us,BMRN,"Dimensional Fund Advisors, L.P.",1.9675,10
us,BMRN,"Geode Capital Management, L.L.C.",1.9009,11
us,BMRN,Capital Research Global Investors,1.8063,12
us,BMRN,Rothschild & Co Asset Management Europe SCS,1.6857,13
us,BMRN,Millennium Management LLC,1.5716,14
us,BMRN,"Vestal Point Capital, LP",1.5521,15
us,BMRN,Deep Track Capital LP,1.19,16
us,BMRN,Squarepoint Capital LLP,0.9459,17
us,BMRN,Assenagon Asset Management S.A.,0.9117,18
us,BMRN,Fidelity Management & Research Company LLC,0.8969,19
us,BMRN,First Trust Advisors L.P.,0.8653,20
us,BMY,"Vanguard Capital Management, LLC",6.4797,1
us,BMY,"BlackRock Institutional Trust Company, N.A.",4.8607,2
us,BMY,State Street Investment Management (US),4.8267,3
us,BMY,JP Morgan Asset Management,3.2683,4
us,BMY,"Charles Schwab Investment Management, Inc.",2.9928,5
us,BMY,"Geode Capital Management, L.L.C.",2.5777,6
us,BMY,"Vanguard Portfolio Management, LLC",2.2639,7
us,BMY,Norges Bank Investment Management (NBIM),1.7678,8
us,BMY,Columbia Threadneedle Investments (US),1.2741,9
us,BMY,"AQR Capital Management, LLC",1.2633,10
us,BMY,PRIMECAP Management Company,1.2235,11
us,BMY,Independent Franchise Partners LLP,1.0419,12
us,BMY,BlackRock Asset Management Ireland Limited,0.9252,13
us,BMY,"Dimensional Fund Advisors, L.P.",0.9188,14
us,BMY,Managed Account Advisors LLC,0.8876,15
us,BMY,BlackRock Investment Management (UK) Ltd.,0.8699,16
us,BMY,"Pzena Investment Management, LLC",0.8372,17
us,BMY,Legal & General Investment Management Ltd.,0.8265,18
us,BMY,"Northern Trust Investments, Inc.",0.7457,19
us,BMY,"Two Sigma Investments, LP",0.6333,20
us,BN,"Partners Value Investments, L.P.",7.4008,1
us,BN,Flatt (J Bruce),4.5347,2
us,BN,Capital World Investors,3.3593,3
us,BN,Principal Global Investors (Equity),2.6038,4
us,BN,"Vanguard Capital Management, LLC",2.5068,5
us,BN,"Pershing Square Capital Management, L.P.",2.4355,6
us,BN,Dodge & Cox,2.4147,7
us,BN,Cockwell (Jack L),2.3787,8
us,BN,RBC Global Asset Management Inc.,2.2319,9
us,BN,"RBC Dominion Securities, Inc.",1.9331,10
us,BN,Brookfield Corporation,1.9004,11
us,BN,1832 Asset Management L.P.,1.7521,12
us,BN,"BlackRock Institutional Trust Company, N.A.",1.6544,13
us,BN,Pollock (Samuel J.B.),1.533,14
us,BN,Lawson (Brian D),1.1617,15
us,BN,TD Asset Management Inc.,1.1574,16
us,BN,Norges Bank Investment Management (NBIM),1.0909,17
us,BN,National Bank of Canada,0.9878,18
us,BN,Madon (Cyrus),0.9672,19
us,BN,First Manhattan Co. LLC,0.9492,20
us,BNAI,BEN Capital Fund I LLC,7.1398,1
us,BNAI,Bevash (Joseph A),7.0829,2
us,BNAI,"Vanguard Capital Management, LLC",2.3951,3
us,BNAI,"UBS Financial Services, Inc.",1.9272,4
us,BNAI,"October 3rd Holdings, LLC",1.3461,5
us,BNAI,"BlackRock Institutional Trust Company, N.A.",1.3028,6
us,BNAI,Chang (Paul Wonki),0.9244,7
us,BNAI,Themes Management Company LLC,0.773,8
us,BNAI,"Vanguard Portfolio Management, LLC",0.7674,9
us,BNAI,"Geode Capital Management, L.L.C.",0.7428,10
us,BNAI,DMLab Co. LTD,0.6642,11
us,BNAI,Corps Capital Advisors LLC,0.5058,12
us,BNAI,Scientech Research LLC,0.4555,13
us,BNAI,Vanguard Fiduciary Trust Co,0.359,14
us,BNAI,Millennium Management LLC,0.3103,15
us,BNAI,Polar Asset Management Partners Inc.,0.3067,16
us,BNAI,State Street Investment Management (US),0.3048,17
us,BNAI,Morgan Stanley & Co. LLC,0.2743,18
us,BNAI,"Moore Capital Management, LP",0.2683,19
us,BNAI,Lee-Kelleher Wealth Management,0.2611,20
us,BNAIW,Blue Owl Capital Holdings LP,,1
us,BNAIW,Corps Capital Advisors LLC,,2
us,BNAIW,"Aristeia Capital, L.L.C.",,3
us,BNAIW,Clear Street LLC,,4
us,BNAIW,Clear Street Group Inc,,5
us,BNAIW,"Goldman Sachs & Company, Inc.",,6
us,BNAIW,"Saba Capital Management, L.P.",,7
us,BNAIW,"Q Global Advisors, LLC",,8
us,BNAIW,"Bracebridge Capital, LLC",,9
us,BNAIW,Calamos Advisors LLC,,10
us,BNAIW,Security Benefit Life Insurance,,11
us,BNAIW,1900 Wealth Management LLC,,12
us,BNAIW,LMR Partners LLP,,13
us,BNAIW,Silver Rock Financial LLC,,14
us,BNAIW,"Jane Street Capital, L.L.C.",,15
us,BNAIW,Altshuler Shaham Ltd.,,16
us,BNAIW,DuPont Capital Management Corporation,,17
us,BNAIW,"Corbin Capital Partners, L.P.",,18
us,BNAIW,OMERS Administration Corporation,,19
us,BNAIW,"Tenor Capital Management Co., L.P.",,20
us,BNBX,"Intrinsic Edge Capital Management, LLC",4.03,1
us,BNBX,Off the Chain Capital  LLC,3.0267,2
us,BNBX,Kruger (Joshua),2.0924,3
us,BNBX,Galaxy Group Investments LLC,1.6743,4
us,BNBX,"Geode Capital Management, L.L.C.",1.0637,5
us,BNBX,Murrah (Judith),1.0463,6
us,BNBX,Citadel Advisors LLC,0.8592,7
us,BNBX,"Two Sigma Investments, LP",0.399,8
us,BNBX,Haft (James G. B.),0.3139,9
us,BNBX,Shamash (Yacov A),0.3128,10
us,BNBX,Catell (Robert B),0.3128,11
us,BNBX,Ceccoli (Joseph D),0.3128,12
us,BNBX,Vanguard Fiduciary Trust Co,0.2319,13
us,BNBX,XTX Markets LLC,0.1901,14
us,BNBX,"Sabby Management, LLC",0.1881,15
us,BNBX,Shorrock (Clay),0.1753,16
us,BNBX,Virtu Americas LLC,0.1462,17
us,BNBX,Jantzen (Beth M),0.1419,18
us,BNBX,"UBS Financial Services, Inc.",0.1197,19
us,BNBX,"Dimensional Fund Advisors, L.P.",0.0474,20
us,BNC,YZILabs Management Ltd.,5.2229,1
us,BNC,He (Jiajin),5.0995,2
us,BNC,"Vanguard Capital Management, LLC",4.6181,3
us,BNC,Brevan Howard Capital Management LP,3.7253,4
us,BNC,"Saba Capital Management, L.P.",2.7773,5
us,BNC,Namdar (David),2.1004,6
us,BNC,"BlackRock Institutional Trust Company, N.A.",1.5634,7
us,BNC,Millennium Management LLC,1.4076,8
us,BNC,"Geode Capital Management, L.L.C.",1.2646,9
us,BNC,"Susquehanna International Group, LLP",0.9608,10
us,BNC,"Alyeska Investment Group, L.P.",0.8802,11
us,BNC,"Arrington Capital Investment Management, LLC",0.7785,12
us,BNC,Vanguard Fiduciary Trust Co,0.6262,13
us,BNC,"Voya Investments, LLC",0.6005,14
us,BNC,State Street Investment Management (US),0.472,15
us,BNC,UBS Switzerland AG,0.4377,16
us,BNC,Marshall Wace LLP,0.4173,17
us,BNC,"UBS Financial Services, Inc.",0.2587,18
us,BNC,"Northern Trust Investments, Inc.",0.2415,19
us,BNC,Schonfeld Strategic Advisors LLC,0.1498,20
us,BNCWW,MMCAP Asset Management,,1
us,BNCWW,"Empery Asset Management, L.P.",,2
us,BNCWW,"Arrington Capital Investment Management, LLC",,3
us,BNCWW,Clear Street Group Inc,,4
us,BNCWW,"Harraden Circle Investments, LLC",,5
us,BNCWW,"Wolverine Asset Management, LLC",,6
us,BNCWW,Warberg Asset Management LLC,,7
us,BNCWW,CAPTRUST Financial Advisors,,8
us,BNCWW,Citadel Advisors LLC,,9
us,BNCWW,"Susquehanna International Group, LLP",,10
us,BNCWW,"UBS Financial Services, Inc.",,11
us,BNCWW,Clear Street LLC,,12
us,BNCWW,Shay Capital LLC,,13
us,BNCWW,Armistice Capital LLC,,14
us,BNCWW,"Allworth Financial, L.P.",,15
us,BNCWW,Virtu Americas LLC,,16
us,BNCWW,Bard Associates Inc.,,17
us,BNCWW,"Heights Capital Management, Inc.",,18
us,BNCWW,"Two Sigma Investments, LP",,19
us,BNCWW,BofA Global Research (US),,20
us,BNED,Immersion corp,32.3547,1
us,BNED,"Kanen Wealth Management, LLC",9.8829,2
us,BNED,Francisco Partners,9.3076,3
us,BNED,"Springhouse Capital Management, LP",6.1963,4
us,BNED,Windward Management LP,4.9071,5
us,BNED,"FanzzLids Holdings, LLC",4.8642,6
us,BNED,Selz (Bernard T),3.0012,7
us,BNED,"BlackRock Institutional Trust Company, N.A.",2.8625,8
us,BNED,Morgan Stanley & Co. LLC,2.7278,9
us,BNED,"Prescott Group Capital Management, LLC",2.5454,10
us,BNED,"Vanguard Capital Management, LLC",2.4965,11
us,BNED,"Goldman Sachs & Company, Inc.",1.5309,12
us,BNED,"Geode Capital Management, L.L.C.",1.257,13
us,BNED,683 Capital Management LLC,1.0969,14
us,BNED,Morgan Stanley Investment Management Inc. (US),1.0677,15
us,BNED,Bank of America Private Bank,0.9443,16
us,BNED,State Street Investment Management (US),0.9156,17
us,BNED,BNP Paribas Securities Corp. North America,0.6538,18
us,BNED,"Ballast Asset Management, LP",0.6056,19
us,BNED,"DCF Advisers, LLC",0.5685,20
us,BNGO,Lincoln Alternative Strategies LLC,4.5752,1
us,BNGO,GSA Capital Partners LLP,3.0794,2
us,BNGO,Abbe (Richard),2.8107,3
us,BNGO,"Iroquois Capital Management, LLC",1.6964,4
us,BNGO,"Abante Asesores Gestión, S.G.I.I.C., S.A.",0.834,5
us,BNGO,"Carret Asset Management, LLC",0.61,6
us,BNGO,"Vanguard Capital Management, LLC",0.5935,7
us,BNGO,"Geode Capital Management, L.L.C.",0.5818,8
us,BNGO,Vanguard Fiduciary Trust Co,0.4495,9
us,BNGO,Renaissance Technologies LLC,0.4244,10
us,BNGO,"Two Sigma Investments, LP",0.3531,11
us,BNGO,PGIM Quantitative Solutions LLC,0.244,12
us,BNGO,"Northern Trust Investments, Inc.",0.1788,13
us,BNGO,Virtu Americas LLC,0.1198,14
us,BNGO,"Engineers Gate Manager, L.P.",0.1033,15
us,BNGO,"BlackRock Institutional Trust Company, N.A.",0.0866,16
us,BNGO,"Osaic Holdings, Inc.",0.0499,17
us,BNGO,Tower Research Capital LLC,0.0309,18
us,BNGO,Morgan Stanley Smith Barney LLC,0.0194,19
us,BNGO,Holmlin R Erik,0.0086,20
us,BNIX,"Dream America Marketing Services, Ltda.",12.6894,1
us,BNIX,Stanley Hills LLC,11.9816,2
us,BNIX,Adrian Holdings S R L,10.8766,3
us,BNIX,"VWAV BOCA JV, LLC",10.5779,4
us,BNIX,"GBT TECHNOLOGIES, INC.,",7.3254,5
us,BNIX,Bladeranger Ltd,5.4383,6
us,BNIX,Magic International Argentina FC S.L,2.7301,7
us,BNIX,"Goldman Sachs & Company, Inc.",2.2555,8
us,BNIX,Instant Fame LLC,1.7548,9
us,BNIX,"Geode Capital Management, L.L.C.",0.4251,10
us,BNIX,"Vanguard Capital Management, LLC",0.4045,11
us,BNIX,"UBS Financial Services, Inc.",0.2316,12
us,BNIX,Vanguard Fiduciary Trust Co,0.1943,13
us,BNIX,"Susquehanna International Group, LLP",0.1504,14
us,BNIX,State Street Investment Management (US),0.129,15
us,BNIX,"Equitable Holdings, Inc.",0.1035,16
us,BNIX,HRT Financial LP,0.0675,17
us,BNIX,"BlackRock Institutional Trust Company, N.A.",0.0671,18
us,BNIX,"KB Asset Management Co., Ltd.",0.0622,19
us,BNIX,"Northern Trust Investments, Inc.",0.0572,20
us,BNKD,"UBS Financial Services, Inc.",0.0,1
us,BNKK,Boon (Jarrett Adam),1.5952,1
us,BNKK,"Vanguard Capital Management, LLC",1.1951,2
us,BNKK,"UBS Financial Services, Inc.",1.1064,3
us,BNKK,"Geode Capital Management, L.L.C.",0.6217,4
us,BNKK,"BlackRock Institutional Trust Company, N.A.",0.4148,5
us,BNKK,Vanguard Fiduciary Trust Co,0.2816,6
us,BNKK,Melton (Christopher),0.2432,7
us,BNKK,State Street Investment Management (US),0.1589,8
us,BNKK,"MML Investors Services, LLC",0.1275,9
us,BNKK,Russell (Markita),0.125,10
us,BNKK,Duffy (Stacey Louise),0.0357,11
us,BNKK,Klein (Connor R),0.0357,12
us,BNKK,Morgan Stanley Smith Barney LLC,0.0327,13
us,BNKK,"Group One Trading, L.P.",0.0135,14
us,BNKK,McAvity (James),0.0089,15
us,BNKK,Tower Research Capital LLC,0.0081,16
us,BNKK,"Steward Partners Investment Advisory, LLC",0.0072,17
us,BNKK,Corient Private Wealth LLC,0.0072,18
us,BNKK,Private Wealth Management,0.0045,19
us,BNKK,Vanguard Global Advisers LLC,0.0035,20
us,BNKU,"Lindbrook Capital, LLC",0.5,1
us,BNL,"Vanguard Portfolio Management, LLC",10.2528,1
us,BNL,"BlackRock Institutional Trust Company, N.A.",9.1788,2
us,BNL,"Vanguard Capital Management, LLC",4.4471,3
us,BNL,State Street Investment Management (US),4.1175,4
us,BNL,"Geode Capital Management, L.L.C.",2.6714,5
us,BNL,AllianceBernstein L.P.,2.423,6
us,BNL,"Invesco Advisers, Inc.",2.2363,7
us,BNL,Nuveen LLC,2.0264,8
us,BNL,"Charles Schwab Investment Management, Inc.",1.8137,9
us,BNL,Fuller & Thaler Asset Management Inc.,1.5945,10
us,BNL,"AEW Capital Management, L.P.",1.5744,11
us,BNL,"Dimensional Fund Advisors, L.P.",1.4063,12
us,BNL,"GEM Realty Capital, Inc.",1.3887,13
us,BNL,CenterSquare Investment Management LLC.,1.3755,14
us,BNL,Norges Bank Investment Management (NBIM),1.245,15
us,BNL,"BlackRock Financial Management, Inc.",1.2327,16
us,BNL,Qube Research & Technologies Ltd,1.2156,17
us,BNL,LSV Asset Management,1.0985,18
us,BNL,"Nuveen Asset Management, LLC",1.0753,19
us,BNL,Victory Capital Management Inc.,1.074,20
us,BNR,Northern Light Venture Capital,11.9613,1
us,BNR,Kynam Capital Management LP,11.2877,2
us,BNR,Lyfe Capital,9.4605,3
us,BNR,China Merchants Bank Co Ltd,5.253,4
us,BNR,Quantum Boundary Holdings Ltd,4.0155,5
us,BNR,CRCM L.P.,3.2006,6
us,BNR,"Truvalue Asset Management Co., Ltd.",0.5002,7
us,BNR,Renaissance Technologies LLC,0.4017,8
us,BNR,"Amova Asset Management Co., Ltd.",0.3419,9
us,BNR,BofA Global Research (US),0.3309,10
us,BNR,"Amova Asset Management Americas, Inc",0.3,11
us,BNR,HSG Holding Ltd.,0.2407,12
us,BNR,"Redwood Wealth Management Group, LLC",0.2074,13
us,BNR,Morgan Stanley & Co. LLC,0.129,14
us,BNR,"Geode Capital Management, L.L.C.",0.045,15
us,BNR,Invesco Capital Management LLC,0.0445,16
us,BNR,"Dimensional Fund Advisors, L.P.",0.0433,17
us,BNR,BNP Paribas Securities Corp. North America,0.0318,18
us,BNR,SHEN NEIL NANPENG,0.01,19
us,BNR,Morgan Stanley Smith Barney LLC,0.0054,20
us,BNRG,Alpha Capital Aktiengesellschaft,0.7479,1
us,BNRG,HRT Financial LP,0.341,2
us,BNRG,Sela (Itzhak),0.1117,3
us,BNRG,A.Y.L SELA 1991 Ltd,0.1024,4
us,BNRG,"Osaic Holdings, Inc.",0.0864,5
us,BNRG,Brenmiller (Avraham),0.0304,6
us,BNRG,Zimmerman (Ofir),0.0112,7
us,BNRG,Sasson (Avi),0.0096,8
us,BNRG,"Steward Partners Investment Advisory, LLC",0.0078,9
us,BNRG,"Sunbelt Securities, Inc",0.0007,10
us,BNRG,"Allworth Financial, L.P.",0.0,11
us,BNRG,Virtu Americas LLC,0.0,12
us,BNRG,Migdal Insurance and Financial Holdings Ltd,0.0,13
us,BNRG,UBS Switzerland AG,0.0,14
us,BNRG,Citadel Advisors LLC,0.0,15
us,BNRG,Citi Investment Research (US),0.0,16
us,BNRG,J.P. Morgan Securities LLC,0.0,17
us,BNRG,"UBS Financial Services, Inc.",0.0,18
us,BNRG,Brenmiller (Doron),0.0,19
us,BNRG,Brenmiller (Nir),0.0,20
us,BNS,"Vanguard Capital Management, LLC",2.8977,1
us,BNS,RBC Global Asset Management Inc.,2.3891,2
us,BNS,CIBC World Markets Inc.,2.1096,3
us,BNS,"RBC Wealth Management, International",2.0617,4
us,BNS,BMO Asset Management Inc.,1.9872,5
us,BNS,BMO Capital Markets (US),1.629,6
us,BNS,Norges Bank Investment Management (NBIM),1.5067,7
us,BNS,1832 Asset Management L.P.,1.4824,8
us,BNS,"TD Securities, Inc.",1.4277,9
us,BNS,National Bank of Canada,1.3326,10
us,BNS,Acadian Asset Management LLC,1.2197,11
us,BNS,"RBC Dominion Securities, Inc.",1.2062,12
us,BNS,TD Asset Management Inc.,1.1112,13
us,BNS,Scotia Capital Inc.,1.09,14
us,BNS,"Geode Capital Management, L.L.C.",1.0427,15
us,BNS,Vanguard Fiduciary Trust Co,0.8908,16
us,BNS,"TD Waterhouse Canada, Inc.",0.7856,17
us,BNS,"Connor, Clark & Lunn Investment Management Ltd.",0.7578,18
us,BNS,CPP Investments,0.7401,19
us,BNS,Fidelity Investments Canada ULC,0.7217,20
us,BNT,Brookfield Corporation,36.2256,1
us,BNT,"Partners Value Investments, L.P.",18.8385,2
us,BNT,Shah (Sachin),2.9795,3
us,BNT,Blattman (Barry S),1.7151,4
us,BNT,"Vanguard Capital Management, LLC",1.498,5
us,BNT,Bank of Nova Scotia,1.0933,6
us,BNT,"RBC Wealth Management, International",1.0321,7
us,BNT,Mawer Investment Management Ltd.,1.0249,8
us,BNT,Principal Global Investors (Equity),0.5541,9
us,BNT,Vanguard Fiduciary Trust Co,0.4946,10
us,BNT,Alberta Investment Management Corporation,0.4695,11
us,BNT,CPP Investments,0.3295,12
us,BNT,Norges Bank Investment Management (NBIM),0.3237,13
us,BNT,"Pearson, Lori Anne",0.3051,14
us,BNT,CI Global Asset Management,0.2908,15
us,BNT,Montrusco Bolton Investments Inc.,0.274,16
us,BNT,"RBC Dominion Securities, Inc.",0.2723,17
us,BNT,HSBC Global Asset Management (UK) Limited,0.2397,18
us,BNT,"Tandem Capital Management, Inc.",0.2301,19
us,BNT,Vanguard Global Advisers LLC,0.1798,20
us,BNTC,"Suvretta Capital Management, LLC",33.6154,1
us,BNTC,Janus Henderson Investors,8.4755,2
us,BNTC,"Franklin Advisers, Inc.",6.8879,3
us,BNTC,"Adage Capital Management, L.P.",6.1729,4
us,BNTC,"RA Capital Management, LP",5.3851,5
us,BNTC,"BlackRock Institutional Trust Company, N.A.",3.0601,6
us,BNTC,HBM Partners AG,3.0321,7
us,BNTC,"Nantahala Capital Management, LLC",3.0225,8
us,BNTC,"Vanguard Capital Management, LLC",2.7116,9
us,BNTC,"INFINITUM ASSET MANAGEMENT, LLC",2.6165,10
us,BNTC,"Alyeska Investment Group, L.P.",2.1831,11
us,BNTC,"Nemean Asset Management, LLC",2.1724,12
us,BNTC,"SilverArc Capital Management, LLC",2.0892,13
us,BNTC,Balyasny Asset Management LP,1.8966,14
us,BNTC,Millennium Management LLC,1.7848,15
us,BNTC,Simplify Asset Management Inc,1.6366,16
us,BNTC,"Geode Capital Management, L.L.C.",1.3197,17
us,BNTC,Columbia Threadneedle Investments (US),1.1899,18
us,BNTC,State Street Investment Management (US),0.9846,19
us,BNTC,Longaeva Partners L.P.,0.8441,20
us,BNTX,AT Impf GmbH,40.217,1
us,BNTX,Medine GmbH,15.4661,2
us,BNTX,"T. Rowe Price Investment Management, Inc.",2.3157,3
us,BNTX,Fidelity Management & Research Company LLC,2.153,4
us,BNTX,PRIMECAP Management Company,1.5002,5
us,BNTX,Flossbach von Storch AG,1.4553,6
us,BNTX,Dodge & Cox,1.4539,7
us,BNTX,BNP Paribas Securities Corp. North America,0.6532,8
us,BNTX,Temasek Holdings Pte. Ltd.,0.5955,9
us,BNTX,Jeggle (Helmut),0.3859,10
us,BNTX,Sahin (Ugur MD),0.3816,11
us,BNTX,GSK plc,0.3519,12
us,BNTX,Baillie Gifford & Co.,0.349,13
us,BNTX,First Trust Advisors L.P.,0.3322,14
us,BNTX,Bank of America Private Bank,0.3104,15
us,BNTX,ACATIS Investment Kapitalverwaltungsgesellschaft GmbH,0.2828,16
us,BNTX,"BlackRock Institutional Trust Company, N.A.",0.2819,17
us,BNTX,Poetting (Sierk),0.2739,18
us,BNTX,Citadel Advisors LLC,0.2682,19
us,BNTX,MFS Investment Management,0.2651,20
us,BNY,"Vanguard Capital Management, LLC",6.5831,1
us,BNY,"BlackRock Institutional Trust Company, N.A.",5.7114,2
us,BNY,State Street Investment Management (US),4.681,3
us,BNY,Fidelity Management & Research Company LLC,3.4912,4
us,BNY,Dodge & Cox,3.449,5
us,BNY,"Vanguard Portfolio Management, LLC",2.7854,6
us,BNY,"Geode Capital Management, L.L.C.",2.7556,7
us,BNY,Artisan Partners Limited Partnership,2.2808,8
us,BNY,Columbia Threadneedle Investments (US),2.0523,9
us,BNY,Managed Account Advisors LLC,1.8243,10
us,BNY,Norges Bank Investment Management (NBIM),1.7756,11
us,BNY,JP Morgan Asset Management,1.5546,12
us,BNY,"First Eagle Investment Management, L.L.C.",1.4334,13
us,BNY,Wells Fargo Advisors,1.2921,14
us,BNY,BlackRock Asset Management Ireland Limited,0.9941,15
us,BNY,Nuveen LLC,0.931,16
us,BNY,"Goldman Sachs Asset Management, L.P.",0.8583,17
us,BNY,Legal & General Investment Management Ltd.,0.854,18
us,BNY,Invesco Capital Management LLC,0.8209,19
us,BNY,BlackRock Investment Management (UK) Ltd.,0.8124,20
us,BNZI,"Vanguard Capital Management, LLC",0.386,1
us,BNZI,"Geode Capital Management, L.L.C.",0.2816,2
us,BNZI,Vanguard Fiduciary Trust Co,0.1923,3
us,BNZI,FE IV OR Aggregator LLC,0.0762,4
us,BNZI,Baumer (Simon),0.0699,5
us,BNZI,"UBS Financial Services, Inc.",0.0615,6
us,BNZI,UBS Switzerland AG,0.0593,7
us,BNZI,Armistice Capital LLC,0.0471,8
us,BNZI,Davy (Joseph P.),0.0465,9
us,BNZI,Ditto (Larry Dean Jr),0.0419,10
us,BNZI,"Visionary Wealth Advisors, LLC",0.0189,11
us,BNZI,"Creative Planning, LLC",0.0155,12
us,BNZI,Chicago Partners Wealth Advisors,0.0152,13
us,BNZI,Schofield (Kent),0.0147,14
us,BNZI,Ward (Mason),0.0125,15
us,BNZI,Boggs Paula Elaine,0.0117,16
us,BNZI,Leeney (Jack),0.0107,17
us,BNZI,National Bank of Canada,0.0096,18
us,BNZI,"SBI Securities Co., Ltd.",0.0008,19
us,BNZI,J.P. Morgan Securities LLC,0.0008,20
us,BNZIW,"Aristeia Capital, L.L.C.",,1
us,BNZIW,"TD Securities, Inc.",,2
us,BNZIW,MMCAP Asset Management,,3
us,BNZIW,Linden Advisors L.P.,,4
us,BNZIW,Polar Asset Management Partners Inc.,,5
us,BNZIW,"Moore Capital Management, LP",,6
us,BNZIW,Citadel Advisors LLC,,7
us,BNZIW,Clear Street LLC,,8
us,BNZIW,Clear Street Group Inc,,9
us,BNZIW,RiverNorth Capital Management LLC,,10
us,BNZIW,"Saba Capital Management, L.P.",,11
us,BNZIW,Context Capital Management LLC,,12
us,BNZIW,"Tenor Capital Management Co., L.P.",,13
us,BNZIW,Arena Capital Advisors LLC,,14
us,BNZIW,"Jane Street Capital, L.L.C.",,15
us,BNZIW,"Gabelli Funds, LLC",,16
us,BNZIW,"Cubist Systematic Strategies, LLC",,17
us,BNZIW,"Susquehanna International Group, LLP",,18
us,BNZIW,Clear Street Derivatives LLC,,19
us,BNZIW,Flow Traders U.S. LLC,,20
us,BOBS,"Bain Capital Private Equity, LP",73.0097,1
us,BOBS,Fidelity Management & Research Company LLC,3.096,2
us,BOBS,English (Edmond J),3.0009,3
us,BOBS,Emerald Advisers LLC,1.6151,4
us,BOBS,Sunriver Management LLC,1.1617,5
us,BOBS,Hood River Capital Management LLC,0.7257,6
us,BOBS,"Vanguard Capital Management, LLC",0.6662,7
us,BOBS,"Vanguard Portfolio Management, LLC",0.5532,8
us,BOBS,Wasatch Global Investors Inc,0.3696,9
us,BOBS,"BlackRock Financial Management, Inc.",0.3627,10
us,BOBS,Laurion Capital Management LP,0.3445,11
us,BOBS,"Jane Street Capital, L.L.C.",0.3362,12
us,BOBS,"Tabor Asset Management, LP",0.2862,13
us,BOBS,"Lazard Asset Management, L.L.C.",0.2783,14
